text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"And you are a culprit in all of that by cowardice and a thirst for power.

Their is a price to pay for attempt at h… https://t.co/xZyjyhCKUH",FALSE,0,NA,2020-11-16T17:12:03Z,TRUE,NA,1328385353561092097,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Be_The_Clown,0,FALSE,FALSE,NA,NA
"RT @newsterrier: #YoungKim #MichelleSteel #MarilynStrickland - Mark those names. No matter your personal #politics, we’ll be hearing more a…",FALSE,0,NA,2020-11-16T17:10:07Z,FALSE,NA,1328384869068648457,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",adeelnyt,2,TRUE,FALSE,NA,NA
@JeffreyGoldberg @gtconway3d #TRUMP is ALL #REPUBLICANS he just says what they think!… https://t.co/rEtFQd8k1q,FALSE,0,JeffreyGoldberg,2020-11-16T17:10:03Z,TRUE,1328168591745839104,1328384852182380546,47448886,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lindellgirl,0,FALSE,FALSE,NA,NA
Trump aide promises 'very professional transition' to Biden #newyork #washingtonpostthetrump #transition… https://t.co/7ZuWBdG07R,FALSE,0,NA,2020-11-16T17:09:16Z,TRUE,NA,1328384654945226753,NA,"<a href=""http://www.tobeannounced.com"" rel=""nofollow"">News Users</a>",upstractcom,0,FALSE,FALSE,NA,NA
"Letters to the Editor: A coup? A tantrum? Whatever @realDonaldTrump  doing, it's time for the 25th Amendment… https://t.co/DryUnEzJNm",FALSE,0,NA,2020-11-16T17:08:53Z,TRUE,NA,1328384557314428929,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",thereal96119019,0,FALSE,FALSE,NA,NA
"Lawsuits that tried to disrupt Biden's wins in four states are withdrawn

To ⁦@GOP⁩ #Republicans ⁦@SenateGOP⁩… https://t.co/OkyHvVrWIj",FALSE,4,NA,2020-11-16T17:08:45Z,TRUE,NA,1328384524175220737,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",TovesTekster,2,FALSE,FALSE,NA,NA
All other #Republicans should follow. It is time! @TeaPainUSA https://t.co/iznh42U9Zn,FALSE,0,NA,2020-11-16T17:08:38Z,FALSE,NA,1328384494282280960,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Winnie1986,0,FALSE,FALSE,NA,NA
RT @OPruntyPoetess: @MeidasTouch Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOff…,FALSE,0,NA,2020-11-16T17:08:37Z,FALSE,NA,1328384492466159617,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",buffymuffy4444,25,TRUE,FALSE,NA,NA
RT @thejoshuablog: Via @crooksandliars: Giuliani Seethes Anger On Fox News After Trump Admits Biden Won: 'You Don't Get The Right To Call I…,FALSE,0,NA,2020-11-16T17:07:33Z,FALSE,NA,1328384222055124993,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",thejoshuablog,2,TRUE,FALSE,NA,NA
"@SmithTootie and @GavinNewsom are the reasons #antifa and #Republicans hate the #Democrats...do as I say, not as I… https://t.co/aEqkaFtyBx",FALSE,0,SmithTootie,2020-11-16T17:07:05Z,TRUE,NA,1328384103662505986,296937534,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SInfatuado,0,FALSE,FALSE,NA,NA
@GovMurphy @GovMurphy up for election soon #Republicans,FALSE,2,GovMurphy,2020-11-16T17:07:00Z,FALSE,1328382967090069504,1328384082120744963,948946378939609089,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BiaDupin,0,FALSE,FALSE,NA,NA
RT @realpestilence: #Thread #VoterSuppression #Republicans #ElectionSecurity #ElectionIntegrity #SAFEAct #cybersecurity #votingmachines htt…,FALSE,0,NA,2020-11-16T17:06:43Z,FALSE,NA,1328384013367558144,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",fvehafric,2,TRUE,FALSE,NA,NA
RT @OPruntyPoetess: @MeidasTouch Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOff…,FALSE,0,NA,2020-11-16T17:05:36Z,FALSE,NA,1328383732047343619,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TrumpityDumpity,25,TRUE,FALSE,NA,NA
RT @OPruntyPoetess: @RawStory Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOff - i…,FALSE,0,NA,2020-11-16T17:05:36Z,FALSE,NA,1328383730554060801,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KeiokeioKenai,1,TRUE,FALSE,NA,NA
@NBCNewsPR @chucktodd @MeetThePress eliminate virus with so-called natural occurred immunity which you've heard… https://t.co/6NrGRXBU8i,FALSE,0,NBCNewsPR,2020-11-16T17:05:15Z,TRUE,1327982395237277698,1328383645753638912,102480261,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",just_jayne8,0,FALSE,FALSE,NA,NA
#CancelStudentDebt A lifetime of debt for trying to better educate yourself is something that nobody should have to… https://t.co/SW08gznHlb,FALSE,0,NA,2020-11-16T17:04:53Z,TRUE,NA,1328383551495163905,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",StephenSipila,0,FALSE,FALSE,NA,NA
#Thread #VoterSuppression #Republicans #ElectionSecurity #ElectionIntegrity #SAFEAct #cybersecurity #votingmachines https://t.co/xQa58RpFKN,FALSE,1,NA,2020-11-16T17:04:50Z,FALSE,NA,1328383540904546304,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",realpestilence,2,FALSE,FALSE,NA,NA
Bill Maher is awesome. #BillMaher #Republicans #America #GwenStefani #BlakeShelton https://t.co/viwlsFBI6g,FALSE,0,NA,2020-11-16T17:04:24Z,FALSE,NA,1328383431647039488,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Maeve60980049,0,FALSE,FALSE,NA,NA
#Republicans had good election year in #America Focus on overturning #trump loss burying that. Disgusting to watch… https://t.co/txQ9QqePp6,FALSE,0,NA,2020-11-16T17:04:10Z,TRUE,NA,1328383372939374592,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TopekaWatchdog,0,FALSE,FALSE,NA,NA
RT @OPruntyPoetess: @MeidasTouch Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOff…,FALSE,0,NA,2020-11-16T17:03:30Z,FALSE,NA,1328383204219367428,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nitisac,25,TRUE,FALSE,NA,NA
"This CANNOT be stressed, repeated, and retweeted enough. This is EXACTLY the game they are playing !!! This is EXAC… https://t.co/FdihghK9Xg",FALSE,1,NA,2020-11-16T17:03:09Z,TRUE,NA,1328383117334220800,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",HemsleyMarty,0,FALSE,FALSE,NA,NA
#Republicans managed to make killing Americans a politically viable strategy.  https://t.co/P23aYfkeUk,FALSE,0,NA,2020-11-16T17:02:35Z,FALSE,NA,1328382974056751104,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BigHeadTales,0,FALSE,FALSE,NA,NA
#Covid #SuperSpreader says he knows more than #Doctors. #Republicans this is YOUR #PresidentTrump signing to… https://t.co/nlUcltTcqq,FALSE,1,NA,2020-11-16T17:02:17Z,TRUE,NA,1328382896021909510,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lindellgirl,0,FALSE,FALSE,NA,NA
"#Fightback against the criminal #DemocraticParty, which tries to steal elections with “magic” #ballots that suddenl… https://t.co/PS0uZbEyPR",FALSE,1,NA,2020-11-16T17:01:50Z,TRUE,NA,1328382785002872838,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DrJeffKoloze,1,FALSE,FALSE,NA,NA
"Battleground Georgia #NFRWarriors Mobilizing to Save the Senate.  #Runoffs #USSenate #Republicans 
Volunteer for th… https://t.co/mD5P0yAuYy",FALSE,1,NA,2020-11-16T17:01:27Z,TRUE,NA,1328382685534842880,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",WFRW,1,FALSE,FALSE,NA,NA
@BillKristol Trump and the #GOP #Republicans are taking us backwards in time and in #Intelligence Hopeful that… https://t.co/lRUbqEMv2l,FALSE,1,BillKristol,2020-11-16T17:01:17Z,TRUE,1328380560998346755,1328382643734335488,2800581040,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",hatchet1975,1,FALSE,FALSE,NA,NA
"RT @ddanpereira: Regarding Trump: We have Censure (Never Used), 25th Amendment (Never Used) &amp; Impeachment (Was used but NOT removed). Probl…",FALSE,0,NA,2020-11-16T17:01:02Z,FALSE,NA,1328382581637713920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",phyllevine,172,TRUE,FALSE,NA,NA
"RT @ddanpereira: Regarding Trump: We have Censure (Never Used), 25th Amendment (Never Used) &amp; Impeachment (Was used but NOT removed). Probl…",FALSE,0,NA,2020-11-16T17:00:45Z,FALSE,NA,1328382512490442753,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Medictink,172,TRUE,FALSE,NA,NA
"@MollyJongFast ""FOLLOW THE MONEY."" - Deepthroat. (History repeats itself)

There is no other explanation for all of… https://t.co/2StwpJavrP",FALSE,0,MollyJongFast,2020-11-16T17:00:31Z,TRUE,1328169179300712448,1328382454588190720,14298769,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",timoartwork,0,FALSE,FALSE,NA,NA
Good read.I want my #Republican Party back.I don't want #Trump's style of politics.#Reagan proved you don't have to… https://t.co/bhJk7g2MWP,FALSE,0,NA,2020-11-16T17:00:26Z,TRUE,NA,1328382431171284992,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KentonEpard,0,FALSE,FALSE,NA,NA
Anti-#Trump Lions in the Press Turn Into Cuddly Biden Kittens...Useless #RINO trash that nobody likes and the reaso… https://t.co/MCr2LagtEt,FALSE,0,NA,2020-11-16T17:00:00Z,TRUE,NA,1328382323541372930,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JimMaso02236687,0,FALSE,FALSE,NA,NA
"RT @ddanpereira: Regarding Trump: We have Censure (Never Used), 25th Amendment (Never Used) &amp; Impeachment (Was used but NOT removed). Probl…",FALSE,0,NA,2020-11-16T17:00:00Z,FALSE,NA,1328382323285430273,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jennife92322484,172,TRUE,FALSE,NA,NA
Nice to see a festival like #Diwali  demonstrated #bipartisanship this #weekend . #Democrats and #republicans… https://t.co/WRe99rLrLR,FALSE,0,NA,2020-11-16T16:59:42Z,TRUE,NA,1328382248647847936,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kanikad1,0,FALSE,FALSE,NA,NA
#TPES #MorningPoliticalThought #MiddleEaast #War #BringTheTroopsHome #Christmas #Evidence #SidneyPowell… https://t.co/6x6f4GfEls,FALSE,0,NA,2020-11-16T16:59:06Z,TRUE,NA,1328382094028902400,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",realTPES,0,FALSE,FALSE,NA,NA
"RT @ddanpereira: Regarding Trump: We have Censure (Never Used), 25th Amendment (Never Used) &amp; Impeachment (Was used but NOT removed). Probl…",FALSE,0,NA,2020-11-16T16:59:04Z,FALSE,NA,1328382085682393091,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dbpittsburgfan,172,TRUE,FALSE,NA,NA
RT @OPruntyPoetess: @MeidasTouch Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOff…,FALSE,0,NA,2020-11-16T16:58:59Z,FALSE,NA,1328382065100926978,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Pkhpk,25,TRUE,FALSE,NA,NA
RT @OPruntyPoetess: @funder @ossoff @ReverendWarnock Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in…,FALSE,0,NA,2020-11-16T16:58:52Z,FALSE,NA,1328382036265082881,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OPruntyPoetess,2,TRUE,FALSE,NA,NA
@funder @ossoff @ReverendWarnock Dear #Georgia America needs YOU - we must pull together and defeat the… https://t.co/6GPwVymowP,FALSE,2,funder,2020-11-16T16:58:28Z,TRUE,1328368267384262656,1328381936461602816,14247236,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OPruntyPoetess,2,FALSE,FALSE,NA,NA
"The Republican Party provided, enabled &amp; supported Trump - especially GOP Senators - and is totally complicit in th… https://t.co/yZv0L8WtvM",FALSE,1,NA,2020-11-16T16:58:25Z,TRUE,NA,1328381925191520256,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KruzeTed,0,FALSE,FALSE,NA,NA
"Tell me again why the young ""lefties"" who shit on old white men all day caved and voted for an old white man? Why d… https://t.co/RkMCtKeB3w",FALSE,0,NA,2020-11-16T16:57:56Z,TRUE,NA,1328381801161764864,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ConsCollages,0,FALSE,FALSE,NA,NA
"No, Liz. 72+ million Americans said HELL NO to a progressive agenda. 

If you voted NO to #BidenHarris, NOW is the… https://t.co/tlzXSEYtfJ",FALSE,0,NA,2020-11-16T16:57:54Z,TRUE,NA,1328381793217753094,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ChristaScalise,0,FALSE,FALSE,NA,NA
RT @DBossIsBack2: Elect Raphael Warnock &amp; Jon Ossoff to the Senate to PREVENT #MoscowMitch &amp; #Republicans from STOPPING the Biden/Harris AG…,FALSE,0,NA,2020-11-16T16:57:41Z,FALSE,NA,1328381738591145986,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SirCroon,2,TRUE,FALSE,NA,NA
"RT @Exposure2nature: @washingtonpost That's the ""pro-life"" party for you!

Btw, has anyone else noticed that they no longer call themselves…",FALSE,0,NA,2020-11-16T16:57:38Z,FALSE,NA,1328381727169863681,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Alexandra275ny2,12,TRUE,FALSE,NA,NA
RT @LINDAKMILLS1: MAKE SURE UP PUT STIMULUS CHECKS INTO THE BILL!  YOU OWE US FROM APRIL TO NOW SO MAKE SURE IT BIG! $4000 A MONTH FOR STAR…,FALSE,0,NA,2020-11-16T16:57:34Z,FALSE,NA,1328381710929715200,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DonnieRiley15,4,TRUE,FALSE,NA,NA
Why are all the stupid people #Republicans? https://t.co/MbXxoC82MD,FALSE,0,NA,2020-11-16T16:57:29Z,FALSE,NA,1328381688053952513,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JimRaker,0,FALSE,FALSE,NA,NA
RT @OPruntyPoetess: @MeidasTouch Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOff…,FALSE,0,NA,2020-11-16T16:57:21Z,FALSE,NA,1328381656168681474,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rebamc47,25,TRUE,FALSE,NA,NA
"RT @ddanpereira: Regarding Trump: We have Censure (Never Used), 25th Amendment (Never Used) &amp; Impeachment (Was used but NOT removed). Probl…",FALSE,0,NA,2020-11-16T16:57:15Z,FALSE,NA,1328381631053238274,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4fourme,172,TRUE,FALSE,NA,NA
@morethanmySLE #Republicans @GOP- #America is watching! As you sit by citizens are dying of #COVID &amp; YOUR #Impudent… https://t.co/Jj0nsDZ1Lo,FALSE,0,morethanmySLE,2020-11-16T16:56:51Z,TRUE,1328349429338869760,1328381529987444736,812361923304034304,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lindellgirl,0,FALSE,FALSE,NA,NA
@ossoff Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOff -… https://t.co/4V98MV6AkB,FALSE,15,ossoff,2020-11-16T16:56:45Z,TRUE,1328372825741201408,1328381506184736770,521747968,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OPruntyPoetess,7,FALSE,FALSE,NA,NA
@MeidasTouch Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the… https://t.co/hTVLExA197,FALSE,48,MeidasTouch,2020-11-16T16:56:05Z,TRUE,1328374765661290497,1328381334977466368,1243560408025198593,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OPruntyPoetess,25,FALSE,FALSE,NA,NA
"Breaking News: Moderna vaccine is 94.5% effective against Covid-19 with little or no side effects 

#JoeBiden… https://t.co/1oLR0fuYz0",FALSE,0,NA,2020-11-16T16:55:53Z,TRUE,NA,1328381285329293313,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",go_johnnybegood,0,FALSE,FALSE,NA,NA
"Hot air by @realDonaldTrump -the odour of 2020...💩

#fartnews! #fartoftrumpness #fart #windbad #larynxbowels… https://t.co/yM4hl29wb7",FALSE,0,NA,2020-11-16T16:55:01Z,TRUE,NA,1328381068249018373,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KevPeaWilliams,0,FALSE,FALSE,NA,NA
@RawStory Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOff… https://t.co/o6iFdZrANv,FALSE,4,RawStory,2020-11-16T16:54:22Z,TRUE,1328380419075616773,1328380903492636672,16041234,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OPruntyPoetess,1,FALSE,FALSE,NA,NA
"RT @ddanpereira: Regarding Trump: We have Censure (Never Used), 25th Amendment (Never Used) &amp; Impeachment (Was used but NOT removed). Probl…",FALSE,0,NA,2020-11-16T16:54:01Z,FALSE,NA,1328380816230146048,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Soup11441929,172,TRUE,FALSE,NA,NA
Elect Raphael Warnock &amp; Jon Ossoff to the Senate to PREVENT #MoscowMitch &amp; #Republicans from STOPPING the Biden/Har… https://t.co/jLxmtbpz0Y,FALSE,6,NA,2020-11-16T16:53:58Z,TRUE,NA,1328380802586075137,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DBossIsBack2,2,FALSE,FALSE,NA,NA
"RT @MedPierre: .@IvankaTrump .@DonaldJTrumpJr .@EricTrump 
Save your father and your family name

.@GOP #Republicans Save your party

#Pres…",FALSE,0,NA,2020-11-16T16:53:40Z,FALSE,NA,1328380727319261185,NA,"<a href=""https://twitter.com/TSchmittty"" rel=""nofollow"">FixAmerica2020</a>",TSchmittty,1,TRUE,FALSE,NA,NA
#Republicans are hiding snd running scared. By doing this they are complicit in trashing democracy - if they fail t… https://t.co/8zgNBmupsR,FALSE,24,NA,2020-11-16T16:53:29Z,TRUE,NA,1328380682893221889,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HouseChatham,8,FALSE,FALSE,NA,NA
RT @LINDAKMILLS1: Pass the STIMULUS CHECKS  UNDER EXECUTIVE ORDERS! $5000  AND $2500 SECOND ONE!  WHAT IS THE PROBLEM? MR PRESIDENT SIGN TH…,FALSE,0,NA,2020-11-16T16:53:03Z,FALSE,NA,1328380574885548032,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sherri_1960,27,TRUE,FALSE,NA,NA
Clearly the difference between the #Republicans and #Democrats are that #democrats are immature. #EnemyOfThePeople… https://t.co/Dez6MqRyE5,FALSE,0,NA,2020-11-16T16:51:28Z,TRUE,NA,1328380174497320962,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RonaldARomero,0,FALSE,FALSE,NA,NA
@thehill When is the media and your average sane American going to accept that #Republicans - every last one of the… https://t.co/Js6HCuseUI,FALSE,3,thehill,2020-11-16T16:51:19Z,TRUE,1328378912368447488,1328380136136134657,1917731,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Exposure2nature,0,FALSE,FALSE,NA,NA
"Hey Sean at @OGandE you cannot write a letter and claim the #OklahomaStandard 

Your companies support of #Trump an… https://t.co/MrZh5ZTKZB",FALSE,1,NA,2020-11-16T16:50:07Z,TRUE,NA,1328379834377138181,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",B12Business,0,FALSE,FALSE,NA,NA
